,Train IDs,Dev IDs,Test IDs
1685,1056317027365933056,,
1686,1106704545063858179,,
1687,1047030227132649473,,
1688,1063831680429879296,,
1689,1058749976405131264,,
1690,1115414400519872512,,
1691,1035303975237640192,,
1692,1105184552975241218,,
1693,1055254172478648320,,
1694,1115834568190439424,,
1695,1106556860902137856,,
1696,1106667508625334272,,
1697,1115416362053177345,,
1698,1105554465149644801,,
1699,1109200492775817217,,
1700,1114715657176641536,,
1701,1108749282671235072,,
1702,1055879554806542337,,
1703,1061442214553894912,,
1704,1113883597696634880,,
1705,1058406117712318469,,
1706,1108823123401560064,,
1707,1046030672236892166,,
1708,1114352454022389760,,
1709,1105317570704338944,,
1710,1049866335071739904,,
1711,1042917657660542976,,
1712,1109257887371542528,,
1713,1114990903574372354,,
1714,1105234019489206272,,
1715,1024288887454289920,,
1716,1115005381078659072,,
1717,1115252652449968128,,
1718,1056501143432503296,,
1719,1108565618498899969,,
1720,1061741889181966336,,
1721,1108226708992376833,,
1722,1037235001618825218,,
1723,1106630922106007552,,
1724,1061301041746993152,,
1725,1106543466115461120,,
1726,1115243417766961152,,
1727,1114550380631867393,,
1728,1116494438778507264,,
1729,1042266565868175360,,
1730,1110056978397552640,,
1731,1110194461408182273,,
1732,1115398071410745344,,
1733,1053355885991485440,,
1734,1105863287848226821,,
1735,1107190594022051841,,
1736,1109188814340325377,,
1737,1114218656295260163,,
1738,1061188440857997312,,
1739,1116476557646864384,,
1740,1108837384987332610,,
1741,1114270141913628672,,
1742,1054049712595185665,,
1743,1106577522202996737,,
1744,1110533011836203013,,
1745,1107705361535041536,,
1746,1051754789200121857,,
1747,1055102491992473601,,
1748,1058858582429569025,,
1749,1105345545948852224,,
1750,1044958573879590912,,
1751,1043118078609973248,,
1752,1116068117367721984,,
1753,1106809903547584512,,
1754,1042307527709474816,,
1755,1057318536832528384,,
1756,1108402512896446464,,
1757,1109350125892186112,,
1758,1108564860567240704,,
1759,1044210145054654466,,
1760,1115726973765132288,,
1761,1114994545001766912,,
1762,1106813533809827840,,
1763,1064071871048663041,,
1764,1106657444166393858,,
1765,1035552096500805632,,
1766,1107122187402731521,,
1767,1116813610100109313,,
1768,1063731521918517248,,
1769,1045654104247291907,,
1770,1114421070394732544,,
1771,1109619056523517952,,
1772,1108074668848803841,,
1773,1108921315073769472,,
1774,1062580899924074496,,
1775,1049158617486807040,,
1776,1107693133687603202,,
1777,1114877776379691008,,
1778,1107811893350199296,,
1779,1047150214438637568,,
1780,1054432084608118784,,
1781,1052490936087994370,,
1782,1024019861448667137,,
1783,1116694753268174851,,
1784,1056547130431672320,,
1785,1116334261496315904,,
1786,1114241329721221120,,
1787,1107724812351389699,,
1788,1044840084510511104,,
1789,1054144726205718528,,
1790,1113011702302420992,,
1791,1108491379196510209,,
1792,1105665256368603136,,
1793,1061645182431621120,,
1794,1115446109529411584,,
1795,1024730009586597888,,
1796,1105602438927736833,,
1797,1061767861314695168,,
1798,1115915973196943360,,
1799,1114109979995377669,,
1800,1107360220412551174,,
1801,1108409100801638406,,
1802,1045730499816116224,,
1803,1046519939354554369,,
1804,1037396636513837058,,
1805,1115002769029513216,,
1806,1041937472756871169,,
1807,1061348330507251712,,
1808,1116304017108414464,,
1809,1024086575469277184,,
1810,1050905928029990912,,
1811,1046212050374909953,,
1812,1106777087149522944,,
1813,1062708986351443969,,
1814,1045034868810412032,,
1815,1055269309927383045,,
1816,1058542067712962560,,
1817,1058282236779335680,,
1818,1024156693423382528,,
1819,1059439567428878337,,
1820,1107969867318210560,,
1821,1105198594485874689,,
1822,1061639854721822720,,
1823,1108375598236356609,,
1824,1106705226847977472,,
1825,1108196525794971648,,
1826,1107528161980542976,,
1827,1105245230138380288,,
1828,1107843753639886849,,
1829,1024030883723001856,,
1830,1060940271578419206,,
1831,1114011925552214016,,
1832,1115650537570144256,,
1833,1056176982130606080,,
1834,1037089375052546050,,
1835,1105272070093578240,,
1836,1044458460534984704,,
1837,1110398568634843136,,
1838,1107707837193560065,,
1839,1043286821872914432,,
1840,1108120559001452544,,
1841,1114140100865273858,,
1842,1057878666082807813,,
1843,1060941943197388801,,
1844,1055802987438899200,,
1845,1106770338413715456,,
1846,1051733343233089536,,
1847,1115021008107216896,,
1848,1037441970757677056,,
1849,1109269254833094656,,
1850,1035017157493575680,,
1851,1045776921429200896,,
1852,1114673045111701506,,
1853,1062358564507959297,,
1854,1060939630202249221,,
1855,1050363173449203713,,
1856,1106958241949536258,,
1857,1058466734095646721,,
1858,1058484773352624128,,
1859,1114892175966384129,,
1860,1114527535801491456,,
1861,1051684729336918017,,
1862,1037196243380916224,,
1863,1108548195121025025,,
1864,1051527460372795393,,
1865,1109917067329921024,,
1866,1056459321771520000,,
1867,1050767498633781248,,
1868,1105826589189783553,,
1869,1057467738568847360,,
1870,1114445394535112704,,
1871,1054399302511005696,,
1872,1106982480429625344,,
1873,1024838659911106560,,
1874,1108865549830942726,,
1875,1109459647268823045,,
1876,1105385900979249152,,
1877,1061404239971450882,,
1878,1054425503828971521,,
1879,1115712309840764929,,
1880,1045045142313463812,,
1881,1049786230261596160,,
1882,1105758389613690882,,
1883,1109288227641401344,,
1884,1113880054252089349,,
1885,1056254777573761024,,
1886,1105471410431029248,,
1887,1061068641196826629,,
1888,1115663539014914050,,
1889,1105272418313142272,,
1890,1115619620830961664,,
1891,1109195543950049282,,
1892,1108537685097041922,,
1893,1108492103603142657,,
1894,1043320328095719426,,
1895,1060946182950682624,,
1896,1105357911578951681,,
1897,1062173403849916416,,
1898,1053424353843408898,,
1899,1108838528463654913,,
1900,1109779292538523648,,
1901,1113056240454627329,,
1902,1042509500601782272,,
1903,1024225937619996677,,
1904,1108608184195776513,,
1905,1107347782636130304,,
1906,1056005452360806400,,
1907,1113681921660395521,,
1908,1116425682475732992,,
1909,1034857570186473474,,
1910,1055767715863019520,,
1911,1114464198678011904,,
1912,1115067250183155713,,
1913,1117163452068507648,,
1914,1106694489731751937,,
1915,1108109244568666113,,
1916,1108203208365801472,,
1917,1044972964398157825,,
1918,1108735979832176640,,
1919,1108372227039350787,,
1920,1114523065176735744,,
1921,1109165313134903300,,
1922,1105615542306639872,,
1923,1045915703705042944,,
1924,1045185918964060160,,
1925,1053300372775858176,,
1926,1110269354455851008,,
1927,1037074794431356928,,
1928,1037078819662913538,,
1929,1053368847183446016,,
1930,1054536415005020160,,
1931,1063929738576711680,,
1932,1106706788311810048,,
1933,1106737795509481472,,
1934,1056226750022279169,,
1935,1054520107957960705,,
1936,1113941355477315586,,
1937,1055234922787586048,,
1938,1107308534595809280,,
1939,1115322834614673408,,
1940,1057748612472561664,,
1941,1035565786595639301,,
1942,1035932216013086720,,
1943,1109850432602603520,,
1944,1055132403205840897,,
1945,1062683387578802176,,
1946,1047007039275376640,,
1947,1110372321720786945,,
1948,1115089530221207554,,
1949,1115321110940278784,,
1950,1063629371863441408,,
1951,1113350782261309440,,
1952,1050217759114764288,,
1953,1110392966638530560,,
1954,1114954502128455681,,
1955,1037320883319332864,,
1956,1063438425204891649,,
1957,1063547052557258753,,
1958,1058358763177041920,,
1959,1059455750936973312,,
1960,1035361284093435904,,
1961,1117441720965320704,,
1962,1109851808732798976,,
1963,1062758534583066624,,
1964,1110291816929206277,,
1965,1115435914493345792,,
1966,1115098911935430657,,
1967,1024689026513731586,,
1968,1050950583539122177,,
1969,1058849308991279104,,
1970,1052581379274432513,,
1971,1110171378060353538,,
1972,1052617226010943489,,
1973,1046926875090509824,,
1974,1107027010164064257,,
1975,1109867785868316674,,
1976,1050897526583255040,,
1977,1105166483582320640,,
1978,1035660097635213314,,
1979,1114349081130876929,,
1980,1051470287953453058,,
1981,1110528045218181120,,
1982,1051299251400204289,,
1983,1042429029729497088,,
1984,1060996557330415617,,
1985,1105264662638194688,,
1986,1050403526906695680,,
1987,1057892553230413825,,
1988,1063457189900296195,,
1989,1109457776823144448,,
1990,1114252567993880576,,
1991,1105450131145469953,,
1992,1114747145121411072,,
1993,1057989381766737920,,
1994,1114923173424848897,,
1995,1051059607500537857,,
1996,1107045641321152512,,
1997,1105340361591775233,,
1998,1110272946101276673,,
1999,1056282262696796160,,
2000,1057311660602474497,,
2001,1116544769671475200,,
2002,1113154344596193281,,
2003,1037435366150758400,,
2004,1035269149705089025,,
2005,1115062197527379968,,
2006,1041933514642477058,,
2007,1058449364937531392,,
2008,1053995763049488385,,
2009,1115291306484486144,,
2010,1043113395728404482,,
2011,1109252639999451136,,
2012,1056745483589378048,,
2013,1055893531582255105,,
2014,1056185570211323904,,
2015,1105346298587181058,,
2016,1108175581001273344,,
2017,1043842018793979904,,
2018,1050407384433258496,,
2019,1113114879458717696,,
2020,1051523192093691904,,
2021,1115113566233812997,,
2022,1116039987500339205,,
2023,1061806110712172544,,
2024,1042477532291821573,,
2025,1057255092712361984,,
2026,1114591733021585409,,
2027,1035964069000499200,,
2028,1035267482678910976,,
2029,1109238220619988993,,
2030,1114634926442328064,,
2031,1044116684603355136,,
2032,1109941010686197762,,
2033,1114256783986446336,,
2034,1110138778507722752,,
2035,1035230859660427264,,
2036,1035181588638707713,,
2037,1108275423232835584,,
2038,1041676813003575301,,
2039,1113053222908911616,,
2040,1109309312399073281,,
2041,1064139774343225344,,
2042,1115421807094272000,,
2043,1063774240938385408,,
2044,1056917895064797194,,
2045,1061984602045272064,,
2046,1107951574528258048,,
2047,1045030070170124289,,
2048,1063539794624561152,,
2049,1053418734570876929,,
2050,1115713548561321984,,
2051,1055280939767644160,,
2052,1115024748650684417,,
2053,1036327135852617729,,
2054,1050113472950726657,,
2055,1057066706470879232,,
2056,1106607796827709440,,
2057,1113116439077105665,,
2058,1105549339886260226,,
2059,1037312300905062401,,
2060,1107813078379442176,,
2061,1058866268655116289,,
2062,1044475341325172736,,
2063,1114979063096119298,,
2064,1057942125504020484,,
2065,1042006776546119680,,
2066,1058465626816167936,,
2067,1114910792971882498,,
2068,1054419528006991872,,
2069,1055901308232916992,,
2070,1062615014576664576,,
2071,1062312082476032000,,
2072,1063891365552107521,,
2073,1036993500238290944,,
2074,1114745035193348096,,
2075,1054075120854224897,,
2076,1025158245999099907,,
2077,1107142380749275137,,
2078,1115489037735866368,,
2079,1115291477108719616,,
2080,1114037394821480448,,
2081,1116539983194722304,,
2082,1064065712610729984,,
2083,1113140992805416960,,
2084,1056045186399252480,,
2085,1105882483374080000,,
2086,1116555174258958338,,
2087,1053686889776144386,,
2088,1054465240384049153,,
2089,1108160630912155648,,
2090,1117673946105696256,,
2091,1106722108615335937,,
2092,1108536983637450756,,
2093,1105737852284030976,,
2094,1053294962417246208,,
2095,1113703403039928320,,
2096,1024472810423431171,,
2097,1109678390485880832,,
2098,1113604150896529409,,
2099,1042605940825055232,,
2100,1046507217434730496,,
2101,1105748793385861121,,
2102,1115658044443172866,,
2103,1046326326263787520,,
2104,1035777110890172416,,
2105,1054429653144911872,,
2106,1114645247542341633,,
2107,1108350591254843392,,
2108,1045076772478492672,,
2109,1106487565337669633,,
2110,1115056481965985792,,
2111,1105265169867902976,,
2112,1109174054999736321,,
2113,1109584824656891906,,
2114,1114536726633033729,,
2115,1054488028411019264,,
2116,1109577698165379073,,
2117,1056962896922591232,,
2118,1108473891226349571,,
2119,1058414751749992448,,
2120,1115012405837352960,,
2121,1117309705058230273,,
2122,1054041659996950528,,
2123,1056241914708680705,,
2124,1110511417340428288,,
2125,1107272037813440517,,
2126,1108414167457910785,,
2127,1041843952280686594,,
2128,1106580616370442241,,
2129,1106651106267013121,,
2130,1114056451503349760,,
2131,1047253928679825408,,
2132,1053833159308128256,,
2133,1114293276595482624,,
2134,1110050892714307584,,
2135,1116507985977794560,,
2136,1058037352550096898,,
2137,1044846457277288448,,
2138,1055960738165125121,,
2139,1036259521541419009,,
2140,1114028580231684096,,
2141,1105194826696441857,,
2142,1064251144392884225,,
2143,1054204121761411073,,
2144,1106514513153671169,,
2145,1062872043908145152,,
2146,1058900514350481408,,
2147,1042084944355487746,,
2148,1062158293840334848,,
2149,1043356519260151809,,
2150,1105503832853938176,,
2151,1107320664543973383,,
2152,1036019083001487360,,
2153,1044260822489296896,,
2154,1046586107712991233,,
2155,1115695142017622022,,
2156,1063608944919306246,,
2157,1108530884355997698,,
2158,1107972636129329153,,
2159,1105651597428903937,,
2160,1115244902496002048,,
2161,1115457428777263104,,
2162,1054430391589834757,,
2163,1056241080570540033,,
2164,1113003460184735745,,
2165,1110204679747719169,,
2166,1105232937468026880,,
2167,1042843700827746304,,
2168,1116034582393098240,,
2169,1105566766036594689,,
2170,1108794750168109056,,
2171,1024432640282304512,,
2172,1043081210400894976,,
2173,1105610283895054336,,
2174,1058720939049971712,,
2175,1037010852359139328,,
2176,1115527798658150400,,
2177,1108426994092511237,,
2178,1062844760111673344,,
2179,1025070479130943489,,
2180,1105251477600329729,,
2181,1057314855118651393,,
2182,1107473483175522305,,
2183,1041670282736492544,,
2184,1055159066476118018,,
2185,1113028418717827074,,
2186,1105584910608273408,,
2187,1110053566557929472,,
2188,1053305772426301440,,
2189,1108728125796597760,,
2190,1044314374553374720,,
2191,1108882444113989633,,
2192,1106765239817850880,,
2193,1050003986689024001,,
2194,1108472175995092994,,
2195,1042614679250628608,,
2196,1115649944436858883,,
2197,1106658306775486469,,
2198,1109330629735399424,,
2199,1115164780950474755,,
2200,1116465914436698114,,
2201,1114237563907133440,,
2202,1055130310910902273,,
2203,1115746583256150017,,
2204,1063638466863484929,,
2205,1105864528343035904,,
2206,1113053590682324993,,
2207,1115645601222361092,,
2208,1107005300639440897,,
2209,1050468115874689024,,
2210,1107844012294266881,,
2211,1107342116743712768,,
2212,1049745046931742721,,
2213,1105440186996088834,,
2214,1062464783427887104,,
2215,1114985885273972736,,
2216,1116475096636502019,,
2217,1057946729901932544,,
2218,1035981243060371456,,
2219,1034771903628464128,,
2220,1105519720239898626,,
2221,1114608960810696705,,
2222,1107795296808026119,,
2223,1042564601374748672,,
2224,1106613886470553608,,
2225,1047165229564493824,,
2226,1110384443456393221,,
2227,1107678299751362560,,
2228,1116418360844148736,,
2229,1114218392733483010,,
2230,1024433352986644480,,
2231,1062066693315420164,,
2232,1051119888717291520,,
2233,1045206387163377664,,
2234,1061466367461748736,,
2235,1106756205161185285,,
2236,1055108259189809152,,
2237,1043526598354292736,,
2238,1109182514135027712,,
2239,1057266683608530945,,
2240,1116461957811277825,,
2241,1115989565167292416,,
2242,1047550337916309504,,
2243,1063630074606493696,,
2244,1116734911983964160,,
2245,1056237076683706368,,
2246,1108885069765230594,,
2247,1113587285897777152,,
2248,1109142783850221574,,
2249,1106616737678544896,,
2250,1050147300733902848,,
2251,1063579237314105345,,
2252,1108981845595746304,,
2253,1107987743768903680,,
2254,1034890559062724609,,
2255,1107257418659045380,,
2256,1106745651210129408,,
2257,1114276042867269632,,
2258,1060970698032574464,,
2259,1056890669090902017,,
2260,1106567755640143872,,
2261,1109238884003704837,,
2262,1115309848244183040,,
2263,1037418514846560256,,
2264,1058986521917833221,,
2265,1024686133375127552,,
2266,1056316797912313861,,
2267,1107122652508876800,,
2268,1053911336508366849,,
2269,1105607674186616832,,
2270,1047240102886494208,,
2271,1107303404840333313,,
2272,1055780859494699008,,
2273,1114247789360418816,,
2274,1046870635811627008,,
2275,1062085436443631621,,
2276,1035173653007278080,,
2277,1110049304427651072,,
2278,1107693443550248960,,
2279,1061009487971135491,,
2280,1034913497921081347,,
2281,1114750955864645633,,
2282,1115647538831482881,,
2283,1025131699783360512,,
2284,1062399563804368896,,
2285,1110521720950145024,,
2286,1054484935728349184,,
2287,1108014004587229188,,
2288,1049823045097992193,,
2289,1110517405929926657,,
2290,1105718326163136512,,
2291,1105291720298823687,,
2292,1107837018371833858,,
2293,1035583852415209478,,
2294,1053809529626943488,,
2295,1057701482106101760,,
2296,1035867866048999424,,
2297,1108544007943131136,,
2298,1037165148236967937,,
2299,1056195292633153537,,
2300,1105747103257628673,,
2301,1114022889483685888,,
2302,1024641506164932610,,
2303,1057476235301916673,,
2304,1024604338977681408,,
2305,1048954360984567808,,
2306,1117195581313769472,,
2307,1035989405394075648,,
2308,1054393745955672066,,
2309,1108440607150784512,,
2310,1037421877231120384,,
2311,1063832227555958784,,
2312,1109889437620727809,,
2313,1024679421427572738,,
2314,1049847478143606784,,
2315,1051355832212893696,,
2316,1105289371891257346,,
2317,1107614118725541890,,
2318,1034967023355420672,,
2319,1109978382769496064,,
2320,1042464488497274887,,
2321,1043095082759598080,,
2322,1105602605000986624,,
2323,1108480352165810176,,
2324,1110391090350301184,,
2325,1062744884694708224,,
2326,1044837003303571456,,
2327,1052612787162230784,,
2328,1108402495699804160,,
2329,1025244976911970305,,
2330,1107972207542784006,,
2331,1107615151098716162,,
2332,1062519326669000704,,
2333,1109829871092539392,,
2334,1106540646482014211,,
2335,1114539756547903488,,
2336,1042959104816435200,,
2337,1053334841880731651,,
2338,1108568727224766465,,
2339,1109620226344321025,,
2340,1114893576696205312,,
2341,1057611676009357313,,
2342,1109982536283754496,,
2343,1054416078963650560,,
2344,1108153248983236615,,
2345,1114667261183315968,,
2346,1109941279000014848,,
2347,1058444861240758273,,
2348,1115687114136592384,,
2349,1056408748544057344,,
2350,1105567990144208897,,
2351,1113214284190892034,,
2352,1114212163957284864,,
2353,1114152409406877697,,
2354,1116659587065708545,,
2355,1044883083743436801,,
2356,1034877956311662596,,
2357,1062900466428739584,,
2358,1106910535919063040,,
2359,1109311278730919936,,
2360,1046028336458321921,,
2361,1117696288647274497,,
2362,1042021938816614400,,
2363,1063600546429440002,,
2364,1109965770400907264,,
2365,1114262645010575360,,
2366,1116977235150249984,,
2367,1107819753307922433,,
2368,1109861566076329986,,
2369,1063614997283176448,,
2370,1053422031537164294,,
2371,1107101031207309312,,
2372,1115740977917042688,,
2373,1042549140356382720,,
2374,1105467703769354240,,
2375,1050707776215900160,,
2376,1050396399504773121,,
2377,1055083535214755840,,
2378,1114932274104025088,,
2379,1116826670063923203,,
2380,1056595445215059969,,
2381,1117663503127597056,,
2382,1110262805817643008,,
2383,1113155451821142022,,
2384,1116731612136398848,,
2385,1045179679324479490,,
2386,1114415444147036160,,
2387,1115869784221077505,,
2388,1114523257334566913,,
2389,1054522676293894144,,
2390,1055138072180989953,,
2391,1061743475912269824,,
2392,1115999295080210432,,
2393,1060910318082293760,,
2394,1034948245380915200,,
2395,1050568805812981760,,
2396,1055064206100385793,,
2397,1105727859060924416,,
2398,1052347739663560704,,
2399,1054416181057241088,,
2400,1115166402078478336,,
2401,1116508538023464962,,
2402,1117400217320656898,,
2403,1106929321069944835,,
2404,1109850098949861377,,
2405,1107146516660174848,,
2406,1105556624125644811,,
2407,1063590824632639493,,
2408,1107092232358846464,,
2409,1051160614419292161,,
2410,1053383840905994247,,
2411,1063981721748680705,,
2412,1058558278911885318,,
2413,1046733999312392192,,
2414,1057998732896165889,,
2415,1035312456967643136,,
2416,1057516637602177024,,
2417,1108396115693576199,,
2418,1108878747665682432,,
2419,1106544938869764096,,
2420,1114551518315929600,,
2421,1106582408856563712,,
2422,1056706287843590144,,
2423,1105564532578152449,,
2424,1116806624088399872,,
2425,1105289071566438401,,
2426,1056911752393252866,,
2427,1058114379097489409,,
2428,1105787473978904576,,
2429,1115259364435271685,,
2430,1054241466166448128,,
2431,1105676088406171648,,
2432,1057757842835419136,,
2433,1114745648115519488,,
2434,1062676963696017408,,
2435,1054599676165537792,,
2436,1107102662137245697,,
2437,1106651458735403008,,
2438,1113464321235984384,,
2439,1108699025216278528,,
2440,1115770860617519104,,
2441,1108692025518497794,,
2442,1107685398921117696,,
2443,1053341751199420417,,
2444,1059471690327965696,,
2445,1116537984361345024,,
2446,1113500107704389632,,
2447,1042961418662817793,,
2448,1114200914863251456,,
2449,1036333471277477890,,
2450,1042531219714572289,,
2451,1109485594768486400,,
2452,1058756784255627264,,
2453,1053738221769842688,,
2454,1042971868817440769,,
2455,1107484009653772288,,
2456,1109260349637910529,,
2457,1108068908043517954,,
2458,1113470919022772224,,
2459,1061013028026572800,,
2460,1115065315279290368,,
2461,1115382639731589121,,
2462,1053362687655194625,,
2463,1035082644814528513,,
2464,1115870976275898370,,
2465,1116425270192476162,,
2466,1034995942619983872,,
2467,1113701021119864832,,
2468,1062496498800304128,,
2469,1049051385680072705,,
2470,1057443455201239040,,
2471,1056903520723615746,,
2472,1108478365823090691,,
2473,1108806635395448835,,
2474,1114728434561880065,,
2475,1064167907150782464,,
2476,1107014789677678593,,
2477,1105648713123418121,,
2478,1044679781294452736,,
2479,1108108738144202753,,
2480,1108347290400350208,,
2481,1109884091850067968,,
2482,1109515372204560385,,
2483,1113173345221181445,,
2484,1051513784332898304,,
2485,1062010906542886912,,
2486,1057713303051354114,,
2487,1116442001279455232,,
2488,1113961388811137024,,
2489,1107165482346438657,,
2490,1115626863978795009,,
2491,1114238932416253952,,
2492,1116068220170113024,,
2493,1025139445513695232,,
2494,1115698823198855170,,
2495,1056313507807985664,,
2496,1108387153661317120,,
2497,1107428596422004736,,
2498,1042884320690614272,,
2499,1058514540990816256,,
2500,1114346704353075201,,
2501,1053984073327276032,,
2502,1113218579628023808,,
2503,1054537664123129856,,
2504,1107887678203314176,,
2505,1055885817288241152,,
2506,1113505562451427328,,
2507,1115788875606179841,,
2508,1049542290169978880,,
2509,1116050574556966914,,
2510,1061542576237494272,,
2511,1035038837595099136,,
2512,1113562354946662403,,
2513,1059574638731096065,,
2514,1114397517729243136,,
2515,1041727713395044352,,
2516,1037018790607953922,,
2517,1109613845105000449,,
2518,1113140849536319489,,
2519,1043180088005746688,,
2520,1055795840898359296,,
2521,1023994392602968065,,
2522,1054057732779790336,,
2523,1060928767726624768,,
2524,1062852055679803393,,
2525,1053996687742722048,,
2526,1058018879925043205,,
2527,1114441283525849089,,
2528,1053721577248964608,,
2529,1107210606959054848,,
2530,1105683844957683712,,
2531,1115133350111580160,,
2532,1113564706009038848,,
2533,1049846026314502144,,
2534,1113689004770070528,,
2535,1115716106877112321,,
2536,1058937434124288000,,
2537,1055901533164974081,,
2538,1055886361557983232,,
2539,1109504561499111425,,
2540,1043258347699429376,,
2541,1114559082806034432,,
2542,1035591800906506247,,
2543,1116058878762987525,,
2544,1108088910146605057,,
2545,1055186403565260800,,
2546,1105182087320035330,,
2547,1116659521127055360,,
2548,1057774863094550528,,
2549,1110365836139745280,,
2550,1108029708791246848,,
2551,1115020723590848513,,
2552,1057682057218932736,,
2553,1107150913930702848,,
2554,1057361854132088832,,
2555,1116376970483380224,,
2556,1107860422198210560,,
2557,1105773407839444992,,
2558,1108290309639806976,,
2559,1109826306664026114,,
2560,1113390541201465345,,
2561,1057067881043652608,,
2562,1115859135399067649,,
2563,1055853485801930753,,
2564,1064352652702638080,,
2565,1050769748093485059,,
2566,1106797241686204417,,
2567,1113508126001717253,,
2568,1053869476737761280,,
2569,1062919697270738944,,
2570,1109838857254645765,,
2571,1061464738519904262,,
2572,1056067609681149952,,
2573,1055225951930540032,,
2574,1109215277345058818,,
2575,1114234622794067968,,
2576,1109538283065933825,,
2577,1108034594060804096,,
2578,1056027112342196224,,
2579,1115077793426157569,,
2580,1116706401995223047,,
2581,1054099565916360704,,
2582,1105209284349046784,,
2583,1035715002974519296,,
2584,1035356317836226560,,
2585,1105230460970512384,,
2586,1054354172391383040,,
2587,1055775165953396736,,
2588,1115260061952151552,,
2589,1113992163811979264,,
2590,1108341590727237634,,
2591,1056370332049633280,,
2592,1057646537994432512,,
2593,1045007686063058946,,
2594,1063923344393818115,,
2595,1113509114343301120,,
2596,1056480310144069633,,
2597,1034896778473218049,,
2598,1109675309454917638,,
2599,1047166595414614016,,
2600,1061053847592873984,,
2601,1109890109644644352,,
2602,1115045143197806593,,
2603,1107831914302529537,,
2604,1056272952478466049,,
2605,1107847783946641408,,
2606,1115823724694056961,,
2607,1114219541876432897,,
2608,1108011675360333824,,
2609,1061604429265338368,,
2610,1116634155708821505,,
2611,1064063372281372672,,
2612,1058521084994162688,,
2613,1053363174638927872,,
2614,1059405156914126848,,
2615,1114730498410942464,,
2616,1046497116586213377,,
2617,1114105705592700930,,
2618,1035185066018791424,,
2619,1053717778480484354,,
2620,1109905324331421697,,
2621,1061809563815608320,,
2622,1115002381278822405,,
2623,1105512362340171777,,
2624,1054169637632573441,,
2625,1109111252377198594,,
2626,1062478367507701760,,
2627,1115707418414145537,,
2628,1108225384271831040,,
2629,1037414301965996037,,
2630,1108433430654738432,,
2631,1107771085184032770,,
2632,1042183655815372803,,
2633,1035341377406685185,,
2634,1108126310855929856,,
2635,1055046495240704000,,
2636,1107891420768043008,,
2637,1116540079596613632,,
2638,1109363286494060550,,
2639,1053341177427226630,,
2640,1034898653331300355,,
2641,1059560257704333313,,
2642,1114149709915074563,,
2643,1110410109186916352,,
2644,1050542045423685634,,
2645,1059544141292548096,,
2646,1113135115020984320,,
2647,1108367490638209025,,
2648,1062137296462340097,,
2649,1053377471331098624,,
2650,1108709115348566016,,
2651,1044637693747941378,,
2652,1105659011440001024,,
2653,1107408689894514689,,
2654,1043138261949075456,,
2655,1107061414303330304,,
2656,1109602670627688448,,
2657,1057974908867825664,,
2658,1108717193661943808,,
2659,1108067581376647168,,
2660,1108146679679799297,,
2661,1113688907248558081,,
2662,1061015212545978373,,
2663,1044772930150961152,,
2664,1106981450623139842,,
2665,1044303452732641286,,
2666,1054000502671859712,,
2667,1058458973681135616,,
2668,1108138169445351424,,
2669,1115455422293475328,,
2670,1109613756835864576,,
2671,1056189822837112832,,
2672,1107796565865820161,,
2673,1115847972204494849,,
2674,1115266541476405248,,
2675,1051659802433265666,,
2676,1114513162005438464,,
2677,1108109775160688641,,
2678,1058010010091962368,,
2679,1107772456113184769,,
2680,1061187174631129088,,
2681,1058486627650232321,,
2682,1041681801075470337,,
2683,1108074047701549056,,
2684,1052405322202193926,,
2685,1048452687610572800,,
2686,1108365620763156481,,
2687,1054258357161185281,,
2688,1108987355455606785,,
2689,1107195080266399744,,
2690,1042532070650793990,,
2691,1116423043700621312,,
2692,1024847408977649665,,
2693,1109044134399131648,,
2694,1114784499311812608,,
2695,1114983023194378241,,
2696,1062899919575494657,,
2697,1044997224768266240,,
2698,1114882719262150657,,
2699,1063909639992037383,,
2700,1056714299635326976,,
2701,1061422314024329216,,
2702,1105321061468524544,,
2703,1046725272916176896,,
2704,1116383197242306560,,
2705,1117008955941765120,,
2706,1046893584216027136,,
2707,1113864320499077121,,
2708,1109029818035654661,,
2709,1053746452931866624,,
2710,1115235841717227521,,
2711,1057387510907785217,,
2712,1113106069646184448,,
2713,1036983742974197761,,
2714,1042947449629958145,,
2715,1057301225614532609,,
2716,1110533021415936000,,
2717,1115338364386009089,,
2718,1107627613034557446,,
2719,1042104389249511425,,
2720,1106556170423029760,,
2721,1042504127824187392,,
2722,1055084338826502144,,
2723,1047491946615328768,,
2724,1058003131366289408,,
2725,1113588719670501376,,
2726,1109190152906260480,,
2727,1105493338776616965,,
2728,1107708086092025856,,
2729,1108080174451568645,,
2730,1107684664167288833,,
2731,1062951057570045953,,
2732,1105753736616574981,,
2733,1105560463121805312,,
2734,1057454472304177153,,
2735,1107511907936845824,,
2736,1116275497850343424,,
2737,1114975720827179008,,
2738,1046800047252426752,,
2739,1115707743753527297,,
2740,1058052593052721152,,
2741,1107490950937481217,,
2742,1107376996298997761,,
2743,1056238623929126912,,
2744,1056765166845681665,,
2745,1034913144248979469,,
2746,1105560903020437505,,
2747,1108814954046607361,,
2748,1064333311739351040,,
2749,1115640034181382144,,
2750,1044373861263953921,,
2751,1108971975051902976,,
2752,1057752672693112833,,
2753,1045856240340004870,,
2754,1108586530937798656,,
2755,1116798266010525696,,
2756,1116765496303603713,,
2757,1057657721368035328,,
2758,1114834325785202688,,
2759,1110204938230075394,,
